customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Valid_Address
117,Nance,Suttling,F,75.0,1982-02-23,Marketing Manager,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,15.0,37.0,185 Pennsylvania Way,4226.0,QLD,Australia,6.0,1.0
118,Prentice,Pearmain,M,43.0,1959-11-12,Budget/Accounting Analyst IV,,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,19.0,60.0,432 Longview Circle,3192.0,VIC,Australia,10.0,1.0
119,Willey,Chastanet,M,9.0,1981-12-04,Associate Professor,,High Net Worth,N,,Yes,9.0,38.0,5814 Bunker Hill Street,3070.0,VIC,Australia,7.0,1.0
120,Sloan,Wagg,M,80.0,1978-09-02,Legal Assistant,Financial Services,High Net Worth,N,â°â´âµ,Yes,4.0,41.0,7 Carberry Crossing,2485.0,NSW,Australia,2.0,1.0
121,Myles,Pauncefort,M,82.0,1957-10-02,Graphic Designer,Manufacturing,Mass Customer,N,é¨è½æ ¼,No,15.0,62.0,53 Talisman Trail,2097.0,NSW,Australia,9.0,1.0
122,Colver,Itter,M,87.0,1979-04-19,Quality Control Specialist,Financial Services,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,12.0,40.0,5 Prairie Rose Road,4817.0,QLD,Australia,2.0,1.0
123,Almeta,Kalinsky,F,85.0,1988-12-03,Analyst Programmer,Financial Services,High Net Worth,N,1.00E+96,No,15.0,31.0,84 Florence Parkway,2516.0,NSW,Australia,8.0,1.0
124,Kath,Cunney,F,27.0,1995-05-03,Administrative Assistant II,Health,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5.0,24.0,739 Elmside Way,3074.0,VIC,Australia,8.0,1.0
125,Darrelle,Antoniewski,F,94.0,1960-03-17,Computer Systems Analyst II,Property,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,16.0,59.0,684 Northport Circle,2213.0,NSW,Australia,10.0,1.0
126,Norman,Cliff,M,53.0,1992-10-15,Administrative Officer,Health,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,3.0,27.0,8 Hagan Hill,4508.0,QLD,Australia,4.0,1.0
127,Merrili,Whitear,F,81.0,1974-12-03,Compensation Analyst,Financial Services,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,19.0,45.0,0 Pearson Crossing,4405.0,QLD,Australia,1.0,1.0
128,Isidro,Cypler,M,73.0,1977-07-17,Systems Administrator III,Property,Mass Customer,N,á ,Yes,12.0,42.0,10918 Merry Way,2452.0,NSW,Australia,5.0,1.0
129,Weidar,Silkstone,M,64.0,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,19.0,34.0,97 Coolidge Trail,2142.0,NSW,Australia,9.0,1.0
130,Raddy,Delete,M,32.0,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,-1.00E+02,No,1.0,22.0,58 Helena Hill,2205.0,NSW,Australia,7.0,1.0
131,Jana,Renyard,F,57.0,1964-10-16,Administrative Officer,Retail,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,8.0,55.0,352 Forster Place,4132.0,QLD,Australia,3.0,1.0
132,Celesta,Willavoys,F,5.0,1963-07-07,Web Designer I,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,9.0,56.0,12306 Lawn Street,2145.0,NSW,Australia,8.0,1.0
133,Eldridge,Fiddeman,M,12.0,1977-06-13,VP Accounting,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,16.0,42.0,19392 7th Trail,4744.0,QLD,Australia,1.0,1.0
134,Merna,McCulloch,F,34.0,1997-08-01,Legal Assistant,Telecommunications,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5.0,22.0,1605 Northfield Junction,2158.0,NSW,Australia,11.0,1.0
135,Rosalia,Sigart,F,18.0,1975-01-18,Internal Auditor,IT,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,3.0,44.0,9674 Graceland Junction,3201.0,VIC,Australia,6.0,1.0
136,Mel,Bennet,M,46.0,1973-05-26,Senior Developer,Manufacturing,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,7.0,46.0,638 Thackeray Junction,4178.0,QLD,Australia,3.0,1.0
137,Vaughn,Artin,M,27.0,1987-11-21,Office Assistant II,Property,High Net Worth,N,1'; DROP TABLE users--,No,10.0,32.0,869 Forster Circle,2112.0,NSW,Australia,10.0,1.0
138,Onofredo,Franc,M,5.0,1985-04-28,Recruiter,Financial Services,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13.0,34.0,0 Golden Leaf Crossing,2033.0,NSW,Australia,9.0,1.0
139,Gar,,M,1.0,1964-07-28,Operator,Telecommunications,Affluent Customer,N,-1.00E+02,No,4.0,55.0,215 Lindbergh Trail,4401.0,QLD,Australia,1.0,1.0
140,Morrie,Flaxon,M,9.0,1994-05-20,Programmer Analyst III,Manufacturing,Mass Customer,N,1/0,No,2.0,25.0,829 Washington Crossing,3186.0,VIC,Australia,9.0,1.0
141,Townsend,Trobe,M,67.0,1954-06-25,Teacher,Financial Services,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,10.0,65.0,585 Loomis Court,2097.0,NSW,Australia,11.0,1.0
142,Bentley,Fortesquieu,M,57.0,1967-08-07,Quality Engineer,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,17.0,52.0,68063 Blue Bill Park Center,3058.0,VIC,Australia,9.0,1.0
143,Kendall,Figg,M,19.0,1957-09-01,Operator,Argiculture,Mass Customer,N,ðµ ð ð ð,Yes,11.0,62.0,15673 Farmco Point,4017.0,QLD,Australia,6.0,1.0
144,Jory,Barrabeale,U,71.0,,Environmental Tech,IT,Mass Customer,N,,No,,0.0,22 Oxford Junction,2315.0,NSW,Australia,3.0,1.0
145,Filippo,Ferrara,M,33.0,1997-07-21,Account Executive,Financial Services,Mass Customer,N,NIL,No,4.0,22.0,7245 Cottonwood Center,2285.0,NSW,Australia,5.0,1.0
146,Ricoriki,Matlock,M,34.0,1985-04-08,Quality Control Specialist,Manufacturing,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,8.0,34.0,20382 Spohn Alley,2219.0,NSW,Australia,11.0,1.0
147,Rea,Pattrick,F,32.0,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,10.0,46.0,12375 Cambridge Pass,2065.0,NSW,Australia,11.0,1.0
148,Jaquith,Maffey,F,69.0,1981-05-08,Programmer Analyst III,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5.0,38.0,03 Granby Parkway,3216.0,VIC,Australia,8.0,1.0
149,Drucy,Kausche,F,41.0,1995-01-31,Research Nurse,Health,Mass Customer,N,1/0,Yes,1.0,24.0,939 Coleman Pass,4509.0,QLD,Australia,7.0,1.0
150,Bradly,Crosse,M,6.0,1983-08-23,Cost Accountant,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,17.0,36.0,69914 Bowman Place,2330.0,NSW,Australia,7.0,1.0
151,Donnie,Brimson,M,36.0,1965-01-31,Marketing Manager,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,13.0,54.0,34457 Springview Street,2759.0,NSW,Australia,9.0,1.0
152,Stephana,Cardew,F,5.0,1981-03-03,Compensation Analyst,Financial Services,Mass Customer,N,00ËÆ$-,No,16.0,38.0,992 Old Shore Trail,2069.0,NSW,Australia,12.0,1.0
153,Lorilyn,Walshe,F,73.0,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,42.0,453 Sheridan Street,2747.0,NSW,Australia,8.0,1.0
154,Faydra,Dulieu,F,90.0,1958-02-13,Junior Executive,,Mass Customer,N,,No,11.0,61.0,8 Mccormick Crossing,2227.0,NSW,Australia,8.0,1.0
155,Orran,Bogges,M,4.0,1985-12-28,Quality Engineer,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,10.0,34.0,63344 Holmberg Crossing,2025.0,NSW,Australia,10.0,1.0
156,Shayla,Rimmington,F,23.0,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,11.0,40.0,9 Huxley Circle,3191.0,VIC,Australia,11.0,1.0
157,Chad,Houtby,M,97.0,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,1.00E+02,No,16.0,45.0,0 Hazelcrest Road,3025.0,VIC,Australia,8.0,1.0
158,Hamlin,Odams,M,99.0,1984-09-03,Internal Auditor,,Affluent Customer,N,1.00E+02,No,5.0,35.0,2 Continental Plaza,2263.0,NSW,Australia,6.0,1.0
159,Arin,Matskevich,M,90.0,1987-05-12,Research Nurse,Health,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,13.0,32.0,80 Duke Terrace,2233.0,NSW,Australia,10.0,1.0
160,Wake,Durning,M,5.0,1964-07-15,Registered Nurse,Health,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18.0,55.0,860 Hintze Lane,2154.0,NSW,Australia,11.0,1.0
161,Tadd,Bloss,M,49.0,1976-01-21,,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16.0,43.0,3723 Bunker Hill Circle,2065.0,NSW,Australia,10.0,1.0
162,Port,Acuna,M,90.0,1979-08-12,Nurse Practicioner,IT,Mass Customer,N,Ù¡Ù¢Ù£,No,15.0,40.0,5 Corry Court,2119.0,NSW,Australia,10.0,1.0
163,Kessia,Helder,F,58.0,1976-09-06,Librarian,Entertainment,High Net Worth,N,Ù¡Ù¢Ù£,Yes,14.0,43.0,65105 Sommers Pass,3016.0,VIC,Australia,10.0,1.0
164,Aarika,Van Vuuren,F,55.0,1999-08-07,Senior Editor,Retail,Affluent Customer,N,NIL,Yes,1.0,20.0,2054 Sommers Pass,4113.0,QLD,Australia,4.0,1.0
165,Aldon,Roelofs,M,61.0,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Ù¡Ù¢Ù£,Yes,12.0,35.0,22371 Miller Trail,2032.0,NSW,Australia,10.0,1.0
166,Elston,Oleszczak,M,54.0,1955-06-12,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,â¢,No,6.0,64.0,35807 Oneill Way,4300.0,QLD,Australia,4.0,1.0
167,Nathalie,Tideswell,F,95.0,1969-10-27,,Health,High Net Worth,N,-1,Yes,17.0,50.0,75612 Clarendon Junction,4352.0,QLD,Australia,6.0,1.0
168,Reggie,Broggetti,U,8.0,,General Manager,IT,Affluent Customer,N,,Yes,,0.0,16 Golf View Center,3020.0,VIC,Australia,6.0,1.0
169,Alfy,Bruhnke,M,20.0,1957-10-19,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5.0,62.0,93 Iowa Junction,2116.0,NSW,Australia,9.0,1.0
170,Jammal,Gever,M,80.0,1975-06-02,Pharmacist,Health,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,21.0,44.0,48 Cascade Terrace,3057.0,VIC,Australia,8.0,1.0
171,Halli,Davidoff,F,62.0,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,10.0,49.0,13950 Jackson Avenue,2099.0,NSW,Australia,11.0,1.0
172,Hilton,Carney,M,54.0,1988-09-12,Editor,Manufacturing,Affluent Customer,N,NIL,Yes,6.0,31.0,35386 Mockingbird Road,3749.0,VIC,Australia,4.0,1.0
173,Ebba,Hanselmann,F,99.0,1997-01-02,General Manager,Health,Affluent Customer,N,é¨è½æ ¼,No,1.0,22.0,2 Randy Point,2766.0,NSW,Australia,8.0,1.0
174,Catie,Tosspell,F,93.0,1989-11-26,Food Chemist,Health,Mass Customer,N,â,No,12.0,30.0,6898 Redwing Park,2148.0,NSW,Australia,9.0,1.0
175,Templeton,Hambrook,M,36.0,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,5.0,44.0,52273 Bay Place,3145.0,VIC,Australia,11.0,1.0
176,Angelo,Clayal,M,39.0,1992-04-13,Accountant I,Property,Mass Customer,N,<script>alert('hi')</script>,No,10.0,27.0,272 Montana Avenue,2021.0,NSW,Australia,8.0,1.0
177,Ondrea,Pablos,F,25.0,1989-11-09,Professor,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,4.0,30.0,82520 Mifflin Drive,2333.0,NSW,Australia,5.0,1.0
178,Matthieu,Bertelmot,M,2.0,1967-04-03,,,Affluent Customer,N,1.00E+02,No,8.0,52.0,8 Dixon Parkway,2783.0,NSW,Australia,7.0,1.0
179,Esteban,Sewill,M,23.0,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6.0,53.0,4 Dayton Terrace,2280.0,NSW,Australia,9.0,1.0
180,Trisha,Neasham,F,16.0,1971-09-17,Web Designer III,Argiculture,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,14.0,48.0,216 Barnett Junction,4120.0,QLD,Australia,8.0,1.0
181,Pavla,Braunle,F,49.0,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,-1.00E+02,No,9.0,37.0,8256 Annamark Court,3638.0,VIC,Australia,1.0,1.0
182,Lydon,Dahlman,M,99.0,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,7.0,27.0,83012 Dapin Lane,4300.0,QLD,Australia,4.0,1.0
183,Dannie,Hissie,F,7.0,1997-08-05,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3.0,22.0,8 Haas Park,2074.0,NSW,Australia,10.0,1.0
184,Nappie,Paolo,M,40.0,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,â,Yes,7.0,48.0,50 Meadow Ridge Way,2880.0,NSW,Australia,1.0,1.0
185,Crosby,Walcot,M,80.0,1979-12-13,,Property,Mass Customer,N,â°â´âµ,Yes,13.0,40.0,3567 Northfield Lane,2430.0,NSW,Australia,5.0,1.0
186,Mireielle,Jeppe,F,46.0,1974-05-06,Software Test Engineer I,Financial Services,Mass Customer,N,-1.00E+02,No,3.0,45.0,0059 Brentwood Road,4560.0,QLD,Australia,7.0,1.0
187,Pincas,Ather,M,97.0,1954-01-28,Structural Engineer,,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11.0,65.0,0274 Oneill Alley,2088.0,NSW,Australia,10.0,1.0
188,Audry,Seine,F,54.0,1975-06-22,Safety Technician II,Property,High Net Worth,N,',Yes,13.0,44.0,4179 Carioca Terrace,2220.0,NSW,Australia,11.0,1.0
189,Umberto,Torricella,M,73.0,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10.0,38.0,59265 Sullivan Junction,3031.0,VIC,Australia,4.0,1.0
190,Hayley,Girardengo,F,42.0,1979-02-04,Registered Nurse,Health,Affluent Customer,N,-1,No,10.0,40.0,7 Warbler Point,2250.0,NSW,Australia,9.0,1.0
191,Christopher,Heining,M,22.0,1960-04-27,Help Desk Operator,,Affluent Customer,N,ðµ ð ð ð,Yes,6.0,59.0,3 Buell Park,2261.0,NSW,Australia,7.0,1.0
192,Goldi,Osler,F,2.0,1978-11-19,Junior Executive,Health,Mass Customer,N,"""'",Yes,8.0,41.0,0 Bay Center,3196.0,VIC,Australia,6.0,1.0
193,Foss,Hardes,M,13.0,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,N,"<>?:""{}|_+",Yes,12.0,55.0,10878 Waywood Way,4352.0,QLD,Australia,7.0,1.0
194,Ursala,Ferrai,F,4.0,1974-11-16,Web Developer III,Financial Services,Affluent Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,10.0,45.0,362 Mayer Terrace,4680.0,QLD,Australia,5.0,1.0
195,Talyah,Rylatt,F,34.0,1958-11-14,Project Manager,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,No,6.0,61.0,43 Upham Crossing,3143.0,VIC,Australia,9.0,1.0
196,Swen,Odhams,M,90.0,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,6.0,53.0,0 Superior Drive,2747.0,NSW,Australia,8.0,1.0
197,Avis,,F,32.0,1977-01-27,,,High Net Worth,N,,No,5.0,42.0,8890 Golden Leaf Street,2063.0,NSW,Australia,12.0,1.0
198,Vanya,Gumb,F,82.0,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,,No,16.0,38.0,5484 Hagan Crossing,3021.0,VIC,Australia,7.0,1.0
199,Verla,Alven,F,61.0,1978-02-13,Junior Executive,Health,Mass Customer,N,ðµ ð ð ð,Yes,21.0,41.0,7451 Jana Lane,2138.0,NSW,Australia,8.0,1.0
200,Hube,Weald,M,7.0,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,N,ï¼ï¼ï¼,Yes,19.0,62.0,7 Havey Point,4005.0,QLD,Australia,2.0,1.0
201,Salem,Huie,M,45.0,1966-04-20,Design Engineer,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,11.0,53.0,32 Steensland Plaza,2233.0,NSW,Australia,9.0,1.0
202,Audie,Pillinger,F,38.0,1963-06-24,Librarian,Entertainment,Affluent Customer,N,-1,Yes,16.0,56.0,107 Elmside Parkway,4811.0,QLD,Australia,5.0,1.0
203,Donovan,Conry,M,71.0,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,11.0,55.0,2 Gina Junction,2085.0,NSW,Australia,11.0,1.0
204,Thorny,Hackworth,M,56.0,1976-10-01,Editor,Financial Services,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5.0,43.0,4 Londonderry Lane,3084.0,VIC,Australia,10.0,1.0
205,Rolfe,Kellard,M,18.0,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,N,â¢,Yes,6.0,61.0,39716 Vera Junction,3170.0,VIC,Australia,9.0,1.0
206,Mari,Chevolleau,F,98.0,1954-07-19,Statistician I,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,14.0,65.0,183 Ronald Regan Street,2066.0,NSW,Australia,9.0,1.0
207,Adena,Whyman,F,9.0,1994-08-10,,,Mass Customer,N,-1.00E+02,No,7.0,25.0,2 Thierer Road,4113.0,QLD,Australia,8.0,1.0
208,Rutter,Excell,M,57.0,1994-10-31,Office Assistant III,Property,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,5.0,25.0,056 Stone Corner Alley,4078.0,QLD,Australia,7.0,1.0
209,Udall,Bellard,M,9.0,1957-08-28,Analog Circuit Design manager,,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6.0,62.0,528 Mandrake Crossing,2222.0,NSW,Australia,11.0,1.0
210,Albrecht,Thomasson,M,50.0,1963-11-18,Assistant Manager,Property,Mass Customer,N,testâ testâ«,No,18.0,56.0,19969 5th Parkway,3152.0,VIC,Australia,9.0,1.0
211,Beitris,,F,6.0,1974-03-04,VP Marketing,Manufacturing,Mass Customer,N,-0.5,Yes,5.0,45.0,78 Rockefeller Park,2159.0,NSW,Australia,10.0,1.0
212,Nanice,Ellse,F,21.0,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,â°â´âµ,No,1.0,18.0,417 Transport Trail,4503.0,QLD,Australia,4.0,1.0
213,Lockwood,Exroll,M,13.0,1996-05-14,Actuary,Financial Services,High Net Worth,N,ã,Yes,6.0,23.0,6327 Lunder Crossing,4655.0,QLD,Australia,4.0,1.0
214,Jeramie,Cellier,M,82.0,1957-11-29,Food Chemist,Health,Mass Customer,N,ï¼ï¼ï¼,No,6.0,62.0,811 Tony Road,4220.0,QLD,Australia,9.0,1.0
215,Debera,Foxworthy,F,37.0,1974-06-24,Assistant Professor,Retail,High Net Worth,N,åè£½æ¼¢èª,Yes,18.0,45.0,0 Northport Court,4012.0,QLD,Australia,3.0,1.0
216,Cinderella,Parcall,F,12.0,1995-01-12,Quality Engineer,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,7.0,24.0,231 Havey Court,2153.0,NSW,Australia,10.0,1.0
